seed,transfer_kind,result_family,schema_version,evaluation_unit,train_fraction,candidate_scope_mode,generated_candidate_count,candidate_identity_hash,pseudo_label_hash,frozen_hash,high_yield_threshold,hidden_outer_train_row_count,hidden_outer_train_identity_count,unique_canonical_candidate_count,hidden_overlap_count,hidden_overlap_fraction_of_candidates,hidden_cell_coverage_fraction,pseudo_label_mae,pseudo_label_rmse,pseudo_label_spearman,pseudo_label_bias,high_yield_prevalence,high_yield_precision,high_yield_recall,high_yield_enrichment,top_10pct_enrichment,top_10pct_mean_true_yield,top_20pct_enrichment,top_20pct_mean_true_yield,support_distance_metric,nearest_labeled_training_distance_mean,nearest_labeled_training_distance_median,nearest_labeled_training_similarity_mean,nearest_labeled_training_similarity_median
11,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.1,0.1,observed_only_low_data,185,b02dcce66caf99c332f5589e766938468a8df9fb95b4d68f1461c969a12a3b7b,4c77f94d23763511d02997760c3d4ef5092cb41bf1887caf4fa9401918ba1dd7,f55ed987eebda02db45407d2b0f09a65b4bb1e343cd5a13494d98288cfa4a9e1,80.0,2847,2847,185,185,1.0,0.06498068141903758,12.045199863863942,17.77125265499289,0.7244041958100442,5.28162498201932,0.02702702702702703,0.0,0.0,0.0,3.894736842105263,60.85811435,4.0,56.873617156513525,cosine_distance,0.07196958410041676,0.07641438608094697,0.928030415899583,0.923585613919053
11,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.1,0.1,observed_only_low_data,184,6f414ab14fbb1f47ea4701c6c12f248d6d065de281b6a64b3d4f4a2a0f7bb69a,7b83e33724c8576df35333a3e7e151dd957dcd65bcf5a89a2cfd291c17aaab09,36ebf388825efb38f1462a097f593e49959bf35ecfcc08bf098d3fab4b174007,80.0,2847,2847,184,184,1.0,0.06462943449244819,10.59791688097098,15.980769513475435,0.7904276864258953,4.621665108088142,0.07065217391304347,0.8,0.3076923076923077,11.323076923076924,5.2145748987854255,68.12000882842104,4.207900207900209,64.94117121916216,euclidean_distance,4.786605180605598,5.0,,
11,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,2e7a7745dbb985dd91277ed17f8661ba22a7755fdf30aace8fa9be3545ed6c69,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
11,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=11:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,2e7a7745dbb985dd91277ed17f8661ba22a7755fdf30aace8fa9be3545ed6c69,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
12,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.01,0.01,observed_only_low_data,27,876dd8e9dd099ff95018451a93b6de85eae4dbd52929c477dbf723145368ebc5,d9013796331d73a84f617e44f91ff7bca511f6672d1ee46211516240d74b9316,9fb15332d74b9f21b829561b33393bf05225f4ca6f42812afbb11de9a6578cfa,80.0,3132,3132,27,27,1.0,0.008620689655172414,16.151061889087813,21.995606006302275,0.7075702075702076,7.49151203412649,0.07407407407407407,0.0,0.0,0.0,0.0,73.09420588666667,2.25,64.90738443333333,cosine_distance,0.10382679664238184,0.10618064270331395,0.8961732033576182,0.893819357296686
12,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.01,0.01,observed_only_low_data,17,8b0ccc5a87b50a497b35825223a4b7b309e73fc17d9c9c89365772ede2e17bfa,2e9c0cfa477dff51d105fd60deb5818ee5e39e728bd5f96b200c4546e4c0e371,f9bcef76481e4a952d58f58837a22bd512505947cfb96a6203156018d16a80be,80.0,3132,3132,17,17,1.0,0.005427841634738187,18.970231256843963,24.51776649246563,0.6544117647058824,5.164325800725511,0.058823529411764705,0.0,0.0,0.0,0.0,60.947417445,4.25,58.6847844275,euclidean_distance,5.538504558451035,5.916079998016357,,
12,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,83b6876dc726f64d7fa414166c2e21b001e335a3b9fb477d745c100249f835f0,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
12,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,83b6876dc726f64d7fa414166c2e21b001e335a3b9fb477d745c100249f835f0,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
12,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.1,0.1,observed_only_low_data,194,d4cdce5d6d531a005ba828b5deb1a08bcce49afc829808d057d15a65c1094846,cbf39067ce70fcfefb45290ae484893cf166410c325a1758ecba823d31ea5b0d,8d503961b4eb3cce49f690be4eddd35d45ab0e4cee3536ac0087243fea61c614,80.0,2847,2847,194,194,1.0,0.06814190375834211,9.90499750505253,16.270296683964013,0.7529021178017881,3.277396836867027,0.005154639175257732,0.0,0.0,0.0,9.700000000000001,59.564904133300004,4.9743589743589745,57.58212581482052,cosine_distance,0.07094867167177284,0.07372032209054469,0.9290513283282271,0.9262796779094553
12,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.1,0.1,observed_only_low_data,198,54afbd1da3f65e4efab8a064f30cb9daec7862092b16ba80bd7b25341f4e69ca,3911a6d2d6878480e3f1e32a34e016202c30bc357718f60e7f447891268c72ad,83dd7a2c8defaa780e408e2c68c080fed9a34b7b14da342262ee5015284ec99e,80.0,2847,2847,198,198,1.0,0.06954689146469968,9.344563821164764,15.23364593309221,0.7946527954852664,2.597227089558171,0.030303030303030304,0.5,0.5,16.5,9.899999999999999,68.23329572544999,4.949999999999999,62.47150198852499,euclidean_distance,4.684437282157667,4.795831680297852,,
12,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,e40693e7c230838afd041e16806df4d43e5e3b1a118f334a5e4244cf50a0acbe,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
12,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=12:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,e40693e7c230838afd041e16806df4d43e5e3b1a118f334a5e4244cf50a0acbe,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
13,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.01,0.01,observed_only_low_data,26,f452c02b3df8e294b721cfe52b22999a140fd8c25e57362bc9431495d708058c,ff353c2f7cb582fa6786e1ea2ce9a02445c6aa5826ac13c82b6d6ccf85ebad26,33b99bb78489727ca1216a1b26935effd7c32c1028f93130368755520da78260,80.0,3132,3132,26,26,1.0,0.008301404853128991,17.94926557058255,22.94702011377141,0.5582905982905982,1.1166572309817193,0.038461538461538464,,0.0,,0.0,47.136602485666664,0.0,55.23200022616666,cosine_distance,0.10259379181364849,0.09224421527448307,0.8974062081863518,0.9077557847255169
13,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.01,0.01,observed_only_low_data,19,5b2fb1607afaef8f192ad3285c8882ff1307a10a73d970c26bb1cdc688a0a06e,7c66bd263ff551757c0709264e3107ab616fa1f031f486a534e15d91fef989a0,4682ee98df251d919e82b04d367051090ca809997d5da2e5a10d6e27edb80971,80.0,3132,3132,19,19,1.0,0.006066411238825032,12.926198563730946,18.379128710729354,0.6596491228070176,1.174204135932364,0.0,,,,,67.238972545,,61.65757096499999,euclidean_distance,5.2977244728489925,5.291502475738525,,
13,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,0bc2ad1ba03684b59b5dee2fb453dcff2797a0e015fea53c8a2d811f95ab193d,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
13,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,0bc2ad1ba03684b59b5dee2fb453dcff2797a0e015fea53c8a2d811f95ab193d,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
13,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.1,0.1,observed_only_low_data,204,c07fbabac6f0f1edfe5ab2f77f16daad5020969f1a94e89e6e17979681499f85,087be2305dd288d165ff99c5fc2228cd5955c63b10086d099f4067fb63a40ee4,c644ebb73a525d7d6d9630c38b3500363118368b41175838241ad1b7eb682d12,80.0,2847,2847,204,204,1.0,0.07165437302423604,9.115463207146526,13.72113143705793,0.7874488468755049,-0.14005440696755442,0.029411764705882353,1.0,0.16666666666666666,34.0,8.095238095238095,68.72493462095238,4.975609756097561,65.36466109609756,cosine_distance,0.06495528923864355,0.0637541016623584,0.9350447107613565,0.9362458983376416
13,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.1,0.1,observed_only_low_data,194,b7315171c3bbf9b36bfd552fb99f74955eb49e0f31efecec40dbcdc7153b9ad7,cc9117127960633a7aea5fb8d02055be92e904936760a3069abab48446681499,50b9cd65f00dbc3239ced5f2f1aafc383d6040471e107dcf4443812d74e8ef55,80.0,2847,2847,194,193,0.9948453608247423,0.06779065683175273,9.04513335970513,13.58970019877806,0.8206747009888569,-0.3349194106504493,0.06217616580310881,0.75,0.5,12.0625,8.041666666666666,75.682954121,4.948717948717949,70.03385025692306,euclidean_distance,4.535221119618787,4.582575798034668,,
13,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.1,0.1,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,c646f32374614888af272d2832a314b7221dce92998d7fdcd349a072ea94da1a,80.0,2847,2847,0,0,,0.0,,,,,,,,,,,,,,,,,
13,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=13:fraction=0.1,0.1,globally_unmeasured_prospective,1,d5df96c943224d9ba68ffa2157c952440722c3991fd4b734f49fce77a2cde28b,a06c26031072ef6f502bd6dd19a31848e18f2ad56d1a93fe65b690f3c5bfe566,8d13817b9fcd3a8123d8c6a482df2fbb4e0a10d742ef95826553abdd9a6f677a,80.0,2847,2847,1,0,0.0,0.0,,,,,,,,,,,,,,,,,
14,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.01,0.01,observed_only_low_data,25,32dc01ca961de73096d0e6bd2ba80b3543f01cccdee5e03cb8ce3b5a20c6173b,a7a1d760bc603b3e8c22114cd8d57805e62b6076dc0bbc01f7ae8f138b649cb1,983ae680a76138d755ec77a1b11c16f85896904dd1ffa556d76833576081a61a,80.0,3132,3132,25,25,1.0,0.007982120051085569,12.247706683704234,17.841260981568034,0.8055395417331456,-4.257347429621627,0.0,,,,,69.22848746333334,,69.688158684,cosine_distance,0.11057687658673823,0.1124481872548333,0.8894231234132619,0.8875518127451667
14,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.01,0.01,observed_only_low_data,13,c94f93da6ca6135b09fb8004059fc98ee57dd92aca192c709d10f63c9607a1c9,ff296a7cb53fced402cf5ed112ef7d4cc52c628f31f0d99f25d3c3705adaf175,fb0e4babab83079675de17c70cf218055227805c8a96fb569f4d747205689f0a,80.0,3132,3132,13,13,1.0,0.004150702426564496,10.861772056248201,15.451127125708524,0.888584059327378,1.3143451925359027,0.0,,,,,75.27563493,,72.16371704666666,euclidean_distance,5.712269416222205,6.0,,
14,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,1d9c406eb699b7de5c82c76d3821691d35ce286108b38f35bbb3f386cda79212,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
14,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.01,0.01,globally_unmeasured_prospective,0,2b6fa8b54aaba26e8c2051443fb874473459935b48a69604c4c721c51367c265,549d76bc88eada4c89fcbb23a51bfcb4f7524f2eac1be5bd0ea2c7470bd5130f,1d9c406eb699b7de5c82c76d3821691d35ce286108b38f35bbb3f386cda79212,80.0,3132,3132,0,0,,0.0,,,,,,,,,,,,,,,,,
14,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.1,0.1,observed_only_low_data,209,d34732e93fb98fda733d58c038ea4d331d23fb4dd5179d1955aad2ec10c92f8a,43c88d8c6bfb58eef5f41d77c3b6a95c4a99a128ed56b12029e3d146459388f2,808df547f015d3d738ed443dd2e9e5b3ea08bb66bf3b473b45e169f0b792ad51,80.0,2847,2847,209,208,0.9952153110047847,0.0730593607305936,9.847934810324789,13.461239099714165,0.8316877210415146,0.08629984978877953,0.014423076923076924,,0.0,,6.603174603174603,69.23717868428571,4.952380952380952,64.55271006152381,cosine_distance,0.06694238335034403,0.06788319456919178,0.933057616649656,0.9321168054308082
14,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.1,0.1,observed_only_low_data,210,78feb1ab05c7a5a7f34aa1cc160b51cb94d5fdab3c19296828767cc92cec563a,2887c290c03d69afaa5bcd60f60935e9b3cc6366653c94872cafbc442b2c3b7c,77a5d7425b32f07e64c70c93117465391af9a87942564f160cc8f7131ce2c341,80.0,2847,2847,210,209,0.9952380952380953,0.073410607657183,9.499202280095417,13.314473557630173,0.8538843467060289,-0.03490463287190315,0.05741626794258373,1.0,0.6666666666666666,17.416666666666668,8.293650793650793,77.11071308380951,4.976190476190475,70.94655306295239,euclidean_distance,4.597001402001632,4.690415859222412,,
14,anonymous,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.1,0.1,globally_unmeasured_prospective,1,574ca2d60605e234c841798688da8fb3472295f5770d580d3be1674d8a4bba3d,965c2860d275ab7fd14f609848980c2a365e342c5ea9f8108f0432aa3f6ab6fe,cba0114e8199f3132a60ac8e901729d9443041728cbe483278621fa5f7a8e39a,80.0,2847,2847,1,0,0.0,0.0,,,,,,,,,,,,,,,,,
14,typed,withheld_cell_transfer_oracle,bh-withheld-cell-oracle-v1,canonical-random:seed=14:fraction=0.1,0.1,globally_unmeasured_prospective,1,574ca2d60605e234c841798688da8fb3472295f5770d580d3be1674d8a4bba3d,cd73fe3ac96cc52f206eb541043c6cbed23bfb00b6ff0e6409981c074dc929e7,6685f668ea071c4c7e73ff8bdde316bd9fb84e67d38b33b2c63218c7edb54eea,80.0,2847,2847,1,0,0.0,0.0,,,,,,,,,,,,,,,,,
